,place_id,place_name,reviewer_name,reviewer_rating,reviewer_review,reviewers_Id
1290,ChIJlZM9jnn4zC0RSr4DGV_IscQ,Pantai Tanjung Bloam,Guillaume Souvrain,3,"Beautiful beach but 100kRp entrance collected by the resort is a scam. Most similar places around Lombok are priced between 5 and 25kRp.
However the hike up on the right hand side from the beach allows beautiful views over Bloam hill, the beach, and Sumbawa at the horizon.",841
1291,ChIJlZM9jnn4zC0RSr4DGV_IscQ,Pantai Tanjung Bloam,62totheworld,3,Well if you follow google maps you will ended up at Jeevam Tanjung Bloam resort basically is private property. To be here  yoi have to pay 100k rupiah per person including one soft drinks. Honestly nice view but think about the price if 100 k is okay or not. They have beer for 60k rupiah each bottle without service charge. 2 beers cost approximately 142k rupiah not cheap but it’s hard to find beer in this particular east lombok side.,23
1292,ChIJlZM9jnn4zC0RSr4DGV_IscQ,Pantai Tanjung Bloam,jess prince,1,"hati hati!! not so happy happy!!! if you want to see this beach you have to duck under the security barrier and ‘guard’ and evade arrest! haha. you are now not allowed to enter the resort by paying 150k as some previous reviewers had found, but were told that we were not allowed to be there! no reason given!
so ps. you can take a path on the right on your way to the resort which is possible with motorbike, to a lookout point over the rocks and beach, beautiful!!",2324
1293,ChIJlZM9jnn4zC0RSr4DGV_IscQ,Pantai Tanjung Bloam,SAEPUL BASRI,5,One of the best sunrise viewing points in Lombok with the silhouette of Sumbawa island in the East,1772
1294,ChIJlZM9jnn4zC0RSr4DGV_IscQ,Pantai Tanjung Bloam,Nathalie Ehmke,1,I bet the beach is really pretty but you can only access it through the resort. They are charging 100k per person which is absurd.,1455
1295,ChIJrzuYLRepzS0RfKlSJ1rtnvo,Sade Village,sabeer rasheed,5,"To know deeply about sasak (Lombok)culture, must visit this place. Instead of buying tickets you can donate. Wonderful experience
For drivers free water coffee is available at the opposite of entrance. Even for guest also can have.
Enjoy your day.",2417
1296,ChIJrzuYLRepzS0RfKlSJ1rtnvo,Sade Village,Juliana Rivera,5,"My guide was Amber. He an incredible person, he explained me all about the village, their traditions and was happy to show me around all the village. He didn’t ask for an specific amount, he just told me to help in what my heart feel and what I can give. The village is extremely gorgeous, I love how they are keeping their culture while at the same time letting people from outside know from them. I’ll definitely come back",1093
1297,ChIJrzuYLRepzS0RfKlSJ1rtnvo,Sade Village,Sifera Feriskila,5,Beautiful place to visit in Lombok. A traditional village that still keep the tradions and customs of its ancestors without being mixed with the modernization process. We can see how the local people live their daily life in traditional way. We can learn to weave fabric which is usually done by the women of this village. There are  many places that sell traditional souvenirs and Sasak coffee as well.,1846
1298,ChIJrzuYLRepzS0RfKlSJ1rtnvo,Sade Village,Simon Waldron,5,"Great way to find out about the local history and although the entrance is free the 50,000 donation for the local guide is well worth it. You will also probably be tempted to buy some of the products produced by the villagers, including their home grown coffee, as all proceeds are shared to support the villagers",1853
1299,ChIJrzuYLRepzS0RfKlSJ1rtnvo,Sade Village,Jessica Marfa,5,"We rode our scooters here in the late afternoon from Kuta. It’s an easy 16 minute ride. You’re setup with a guide as soon as you enter. Our guide showed us the inside of a traditional home, weavers, a tower with a view of the whole town and more. There were sellers but they weren’t aggressive. It took about 1 hour all in all.",1046
1300,ChIJ_____3vMzS0RpV-XoZGa9rw,Benang Stokel and Benang Kelambu Waterfall,Taylor,5,"Well worth the price of admission. We had a guide take us to two waterfalls for 90k per person. The guide was super nice and talkative. He made the price well worth it. We’re very happy that we came here, totally worth checking out.",1970
1301,ChIJ_____3vMzS0RpV-XoZGa9rw,Benang Stokel and Benang Kelambu Waterfall,James Pinto,4,"Interesting reviews, reading them here!

Tourist: Scam *Just pay it
Local: Good spot

Both ways, this place is worth the visit. The waterfall is cooling and nice, good photo opportunity.",1028
1302,ChIJ_____3vMzS0RpV-XoZGa9rw,Benang Stokel and Benang Kelambu Waterfall,jiu chiang,5,"Benang stokel and benang kelambu are two waterfalls not too far away.
What make it different is, Benang stokel waterfall is water from the canal of the river, meanwhile Benang kelambu waterfall is the original stone water from nature.
To go Benang kelambu, the distance is about 25-30 minutes on foot, but at the ticket office, motorbike taxis are provided which only take 10 minutes to the waterfall location.
For Benang stokel waterfall, we can walking for like 5-10 minutes.

For Benang kelambu, to get to the location of the waterfall, we have to go down 170 step stairs. But, it worth it",2327
1303,ChIJ_____3vMzS0RpV-XoZGa9rw,Benang Stokel and Benang Kelambu Waterfall,62totheworld,5,"Me and my friend went here on December time 2022 , there are two options 90k for 2 waterfalls or 120k per person for 4 waterfalls. We choose the 4 waterfalls where we have to do some walking inside the forest. It was nice walk, your shoes will be wet try to we hiking sandals better so feet wont hurt and is okay to get wet. Benang kelambu is the first waterfalls and there are two waterfalls forgot the name and last is benang stokel . Following google map is good and once arrive there will be ticket admissions, oo btw price also includes one guide.",23
1304,ChIJ_____3vMzS0RpV-XoZGa9rw,Benang Stokel and Benang Kelambu Waterfall,andale _,1,"Lombok tourist scam.
The two main waterfalls are quite nice (rating 1 Star per waterfall) but not worth the chargged price for foreigners and the long ride. It's 90k Rp per person / 180k total when you want to visit both. There is a ticket office for foreigners with unfriendly people selling the tickets and assert it's all approved by the governement (not sure about this...). We did not want a guide or scooter transport but there was no negotiation possible. I found no info in the internet regarding the company on the ticket.
At the local ticket counter they ignore you and dont tell you the local price (I guess 1-5k per person).
There have been a lot a locals when we visited the place and just 3-4 tourists. We should have read the reviews in advance and skip this long scooter ride from Kuta.
Also it's not allowed for women to bath in a bikini. You will have to use a sarong which they give you, but I dont know how bathing with this should work. Scooter transport is possible, but the harder parts are the stairs where scooters obviously won't help.",2208
1305,ChIJ-UivCCIBzS0RnicSiHrkyOU,Taman Wisata Alam Gunung Tunak,Sandixing,5,"Let me call this place as a hidden gem in Lombok because no many people know this place and I like it so I can enjoy free! Calm and relax. That's the plus.
But the minus is this place not really maintained well especially the road. It's sandy and rocky. I recommend you to ride a dirt bike or maybe a car.

There is a way to the hills through the forest
It's totally worth it after you see the sea up there.
Don't forget to bring some drinks/snacks and do not litter!

Enjoy Lombok 😉",1796
1306,ChIJ-UivCCIBzS0RnicSiHrkyOU,Taman Wisata Alam Gunung Tunak,ian suhendra,5,"This place is beautiful, so many area that you can explore and most of them are still natural and quite. Perfect vibes to enjoy the nature and surrounding. There is also new built of resort in Teluk Ujung beach. With cheap ticket price especially for local it will be a nice place to wander.

But maybe there is only one restaurant here at the entrance gates. So you must bring you own drink because for some place you need to track to go there [ remember to bring back your trash ]. And the main road is still  bad also there is no sign post inside the area [ we only get a map from the gates ]. It's will be perfect if they improve this matter.",2303
1307,ChIJ-UivCCIBzS0RnicSiHrkyOU,Taman Wisata Alam Gunung Tunak,Vilma G.,1,"Waisted money (100k RP perperson). The butterfly exhibition didn't work. Those poor deers live in a paddock which is quit small. The road to one of the beaches - horrible. We didn't go to the other when we saw that the road could be the same.
Do not recommend",2061
1308,ChIJ-UivCCIBzS0RnicSiHrkyOU,Taman Wisata Alam Gunung Tunak,Rendra Regen Rais,5,"This place is a true gem, offering a plethora of areas to explore that are still largely untouched by modern development. The natural beauty of the surroundings is simply breathtaking, making it the perfect spot to immerse yourself in nature and unwind. With its serene atmosphere, it's an ideal place for a peaceful getaway.

One of the newest additions to this area is the resort at Teluk Ujung beach. This newly-built resort offers affordable prices, especially for locals, making it an excellent option for those who want to explore the area while staying comfortably. However, it's worth noting that there is only one restaurant located at the entrance gate, so you may want to bring your own drinks and snacks. Additionally, some of the areas require trekking, so it's essential to pack appropriately and remember to take your trash with you.

While the area is undoubtedly beautiful, it's not without its challenges. The main road leading to the location is still in poor condition, which may make driving difficult for some. Additionally, there are no signposts within the area, meaning that visitors must rely on the map provided at the entrance gate to navigate. Improvements in this area would undoubtedly make the experience more enjoyable and accessible for visitors. Despite these challenges, the beauty and tranquility of this place make it well worth a visit.",1654
1309,ChIJ-UivCCIBzS0RnicSiHrkyOU,Taman Wisata Alam Gunung Tunak,Thorben Schröder,1,You pay 100.000 entrance fee for nothing. The roads are so bad you can‘t drive them with a scooter and the beaches are full of trash. The butterfly farm and all other things than have been here are shut down… would not recommend!,1987
1310,ChIJ5QJZcwnazS0RSSt9iIlT4Q4,Rumah Pohon Gangga Murmas,Ardi GT,5,"Nice place with natural situation
Amazing home tree n waterfall
If u a true trevler let's join n explore Lombok...",256
1311,ChIJ5QJZcwnazS0RSSt9iIlT4Q4,Rumah Pohon Gangga Murmas,Ramli Ali,5,Best view in lombok utara... great place to relaxe... i recomended for you...,1632
1312,ChIJ5QJZcwnazS0RSSt9iIlT4Q4,Rumah Pohon Gangga Murmas,yogi kumkum,5,Nice spot to take selfie and relax your mind,2495
1313,ChIJ5QJZcwnazS0RSSt9iIlT4Q4,Rumah Pohon Gangga Murmas,Nurliya NR,5,This Places sooo natural and awesome...,1517
1314,ChIJ5QJZcwnazS0RSSt9iIlT4Q4,Rumah Pohon Gangga Murmas,Gideon Subagyo,5,Good place with hiden waterfalls and very nice young guide.,821
1315,ChIJReqyxsm5zS0R4v_hrjltfes,Desa Wisata Nostalgia Bonjeruk,TR Mandalika,5,"Very good and historical place, their Ayam Merangkat is very very nice",1952
